PUID,sg,trawl,sewage,farms,settle
1789,0,0,0,0,1826
1790,0.15,3,0,0,1351.115817
1791,0.05,4,0,0,1852.242312
1792,0.05,6,0,0,2563
1793,0.05,3,0,0,2563
1794,0.05,2,0,0,630
1795,0,0,0,0,630
1796,0,0,0,1,630
1797,0.05,1,0,1,630
1798,0.05,1,0,0,573
1799,0.05,3,0,0,573
1800,0.05,4,0,0,573
1801,0.05,3,0,0,573
1802,0.05,1,0,1,1029
1803,0.05,0,0,0,1029
1804,0,0,0,0,1029
1805,0.05,6,0,0,1826
1806,0,2,0,0,1826
1807,0.05,39,0,0,340.5674037
1808,0,125,0,0,7.02E-07
1809,0,94,0,0,0.002916422
1810,0,26,0,0,50.09388648
1811,0.05,10,0,0,1826
1812,0.05,4,0,1,170.6157062
1813,0.05,3,0,0,0.053554059
1814,0.05,3,0,0,17.31688542
1815,0.15,1,0,0,1337.153074
1816,0.05,0,0,0,1826
1817,0.15,0,0,1,1826
1818,0.05,0,0,0,1826
1819,0,0,0,0,2563
1820,0,0,0,0,2563
1821,0,0,0,0,2563
1822,0,8,0,0,195.3322708
1823,0,4,0,0,1826
1824,0.05,23,0,0,173.2832784
1825,0,73,0,0,0.477991784
1826,0.05,15,0,0,644.7330847
1827,0.15,3,0,0,1826
1828,0,0,0,0,1826
1829,0.15,0,0,1,1826
1830,0.15,0,0,0,40.58023249
1831,0.05,0,0,0,17.82524069
1832,0.05,0,0,0,2563
1833,0,0,0,0,2563
1834,0,4,0,0,106.8073838
1835,0,25,0,0,22.29176964
1836,0.05,72,0,0,2.431885935
1837,0.15,14,0,0,1826
1838,0.05,3,0,1,1826
1839,0.15,0,0,0,9.916976248
1840,0.05,0,0,0,6.74503947
1841,0.05,0,0,0,11.07112897
1842,0,0,0,0,0.689344071
1843,0.05,0,0,0,9.199854026
1844,0,0,0,0,2563
1845,0,0,0,0,2563
1846,0,7,0,0,0.000279589
1847,0,3,0,0,0.015029255
1848,0,1,0,0,0.029373005
1849,0,3,0,0,0.021612596
1850,0,22,0,0,1.866913046
1851,0.05,94,0,0,424.5663606
1852,0.05,73,0,0,635
1853,0.05,56,0,0,635
1854,0.05,30,0,0,141.5566523
1855,0.15,16,0,0,1826
1856,0.05,1,0,0,1826
1857,0.05,0,0,0,83.03582274
1858,0,0,0,0,2033.721666
1859,0,0,0,1,2563
1860,0.05,0,0,0,548.5836234
1861,0,0,0,0,130.9051122
1862,0,0,0,0,84.30805903
1863,0,0,0,0,2563
1864,0,0,0,0,2563
1865,0.15,11,0,0,0.002409602
1866,0.15,4,0,0,2.608470114
1867,0.15,0,0,0,268.008408
1868,0.15,1,0,0,279.7116085
1869,0.15,2,0,0,96.49873968
1870,0.15,2,0,0,111.6974175
1871,0.15,14,0,0,43.20044498
1872,0.15,26,0,0,4.827467923
1873,0.15,36,0,0,0.370138969
1874,0.15,38,0,0,0.018367958
1875,0,35,0,0,0.000423068
1876,0,34,0,0,2.07E-05
1877,0,34,0,0,1.06E-05
1878,0,35,0,0,1.98E-06
1879,0,36,0,0,4.34E-08
1880,0,43,0,0,1826
1881,0.05,1,0,0,1826
1882,0,0,0,0,1826
1883,0,1,0,1,1826
1884,0.05,2,0,0,1826
1885,0,2,0,0,350.2996202
1886,0.05,1,0,0,2890
1887,0,0,0,0,2890
1888,0,0,0,0,2890
1889,0.05,0,0,0,2158.065535
1890,0,0,0,0,2890
1891,0,2,0,0,2890
1892,0,3,0,0,2890
1893,0.05,3,0,1,635
1894,0,1,0,0,635
1895,0,11,0,0,635
1896,0,88,0,0,143.6880889
1897,0,89,0,0,35.50721024
1898,0,78,0,0,2563
1899,0,0,0,1,2563
1900,0,0,0,0,2563
1901,0,0,0,0,2563
1902,0,0,0,1,2563
1903,0,0,0,0,2563
1904,0,0,0,0,2563
1905,0,0,1,0,2563
1906,0,1,0,0,0.000687995
1907,0,0,0,0,0.012652086
1908,0,1,0,0,0.012698887
1909,0,10,0,0,0.004651122
1910,0,15,0,0,0.005071055
1911,0,32,0,0,0.002243387
1912,0,48,0,0,0.000287541
1913,0,67,0,0,2.57E-05
1914,0,49,0,0,2.35E-06
1915,0,18,0,0,451.3619127
1916,0.05,12,0,0,565.1770592
1917,0,7,0,0,304.1231917
1918,0,7,0,0,0.261834574
1919,0,3,0,0,0.918532581
1920,0,1,0,0,200.9309584
1921,0.05,1,0,0,646.983493
1922,0.05,1,0,0,328.8014481
1923,0,3,0,0,2890
1924,0.05,23,0,0,2890
1925,0.05,56,0,0,1250.784245
1926,0,76,0,0,60.75607673
1927,0,59,0,0,126.4289812
1928,0.05,25,0,1,635
1929,0,3,0,1,635
1930,0,0,0,1,635
1931,0,88,0,0,635
1932,0.05,89,0,1,246.6829722
1933,0.05,78,0,0,7.78715085
1934,0,1,0,0,2563
1935,0,0,0,0,2563
1936,0,0,0,0,2563
1937,0,0,0,0,2563
1938,0,0,0,1,2563
1939,0,0,0,0,2563
1940,0,0,0,0,2563
1941,0,0,0,0,2563
1942,0,0,0,0,2563
1943,0,0,0,0,2563
1944,0,20,0,0,3.05E-05
1945,0.05,17,0,0,0.402803858
1946,0,4,0,0,698
1947,0,0,0,0,698
1948,0,0,0,0,930
1949,0,1,0,0,930
1950,0,0,0,0,930
1951,0,5,0,0,930
1952,0,6,0,0,930
1953,0.05,7,0,0,930
1954,0.05,4,0,0,139.1809414
1955,0.15,9,0,0,4.845973554
1956,0.15,8,0,0,0.338856116
1957,0.05,9,0,0,0.180709752
1958,0.05,11,0,0,0.032848013
1959,0.05,17,0,0,6.48E-05
1960,0,32,0,0,1.01E-08
1961,0,26,0,0,923.4824497
1962,0.05,0,0,0,1826
1963,0.05,0,0,1,1826
1964,0,0,0,0,1826
1965,0,0,0,1,1826
1966,0.05,1,0,0,1728.404593
1967,0.05,0,1,0,13791
1968,0,0,0,0,2890
1969,0,0,0,0,2890
1970,0,0,0,0,2890
1971,0,0,0,0,2890
1972,0,0,0,0,2890
1973,0,0,0,0,1390.688675
1974,0,0,0,0,635
1975,0,0,0,0,635
1976,0,0,0,0,2890
1977,0,0,0,0,2890
1978,0,22,0,0,0.001039613
1979,0.05,16,0,0,8.8163826
1980,0,3,0,0,698
1981,0,0,0,0,698
1982,0,1,0,0,930
1983,0.05,1,0,0,1079
1984,0.05,3,0,0,1079
1985,0.05,4,0,0,1079
1986,0.15,5,0,0,1079
1987,0.15,5,0,0,41.31136157
1988,0.15,10,0,0,0.004986616
1989,0.05,17,0,0,1.59E-06
1990,0,41,0,0,1.53E-10
1991,0,15,0,0,0.161138106
1992,0,0,0,0,2.36804087
1993,0,1,0,0,1826
1994,0.05,0,0,0,1826
1995,0,0,0,0,1826
1996,0.05,0,0,0,1489.983107
1997,0.05,0,0,0,9699.947159
1998,0,0,0,0,13791
1999,0,0,0,0,2890
2000,0,0,0,0,2890
2001,0,0,0,0,2890
2002,0,0,0,0,2890
2003,0,0,0,0,2890
2004,0,0,0,0,2890
2005,0,0,0,0,2890
2006,0,0,0,0,2890
2007,0,6,0,0,0.003530971
2008,0,6,0,0,0.508068955
2009,0,4,0,0,7739.092645
2010,0.05,0,0,0,13791
2011,0,0,0,0,13791
2012,0,0,0,1,13791
2013,0,0,0,0,13791
2014,0,0,0,0,2890
2015,0,0,0,0,2890
2016,0,0,0,0,2890
2017,0,0,0,0,2890
2018,0,25,0,0,3.18E-06
2019,0.15,13,0,0,0.042669728
2020,0.15,13,0,0,1.27E-05
2021,0.35,4,0,0,0.2251893
2022,0,0,0,0,698
2023,0,0,0,0,698
2024,0,6,0,0,1079
2025,0.05,13,0,0,1079
2026,0.15,13,0,0,0.330300659
2027,0.05,10,0,0,1.50E-05
2028,0,75,0,0,6.83E-10
2029,0,31,0,0,3.26E-09
2030,0,3,0,0,4.86E-05
2031,0.05,6,0,0,0.453762024
2032,0.05,6,0,0,349.0654654
2033,0.15,4,0,0,13791
2034,0,0,0,0,13791
2035,0,0,0,0,2890
2036,0,0,0,0,2890
2037,0,36,0,0,7.31E-09
2038,0.15,16,0,0,0.000134169
2039,0.35,4,0,0,2.553841497
2040,0,3,0,0,698
2041,0,0,0,0,698
2042,0.05,9,0,0,1313
2043,0.05,15,0,0,7.100562481
2044,0.35,19,0,0,0.017068443
2045,0.15,46,0,0,3.26E-06
2046,0,125,0,0,2.45E-10
2047,0,17,0,0,1.88E-08
2048,0.05,0,0,0,0.000397537
2049,0.05,5,0,0,8.402837374
2050,0.15,5,0,0,13791
2051,0,0,0,0,1313
2052,0.05,9,0,0,28.23369217
2053,0.05,13,0,0,0.002826064
2054,0.35,17,0,0,5.23E-06
2055,0.15,64,0,0,1.24E-08
2056,0.15,159,0,0,4.44E-12
2057,0,243,0,0,6.51E-16
2058,0,6,0,0,2.79E-08
2059,0,2,0,0,0.000613669
2060,0.05,0,0,0,13.51696394
2061,0.15,0,0,0,13791
2062,0.05,0,0,0,13791
2063,0.15,41,0,0,1.49E-05
2064,0.35,21,0,0,0.176795726
2065,0.05,6,0,0,2337.843115
2066,0,3,0,0,3714
2067,0,0,0,0,1313
2068,0.05,0,0,0,147.0978686
2069,0.05,3,0,0,0.013989889
2070,0.35,4,0,0,1.94E-06
2071,0.35,58,0,0,4.08E-10
2072,0.15,145,0,0,3.02E-13
2073,0,255,0,0,3.69E-16
2074,0,6,0,0,2.71E-08
2075,0,0,0,0,0.000595235
2076,0.05,0,0,0,13.06667333
2077,0.15,0,0,0,13791
2078,0.05,0,0,0,13791
2079,0,49,0,0,3.85E-08
2080,0.35,36,0,0,0.000487601
2081,0.05,11,0,0,6.164622102
2082,0,3,0,0,3714
2083,0,2,0,0,3714
2084,0.05,0,0,0,1196
2085,0.05,0,0,0,1.745094728
2086,0.35,0,0,0,0.000514293
2087,0.35,21,0,0,4.05E-07
2088,0.35,78,0,0,5.08E-10
2089,0.15,161,0,0,4.59E-13
2090,0,233,0,0,1.76E-15
2091,0,55,0,0,7.49E-13
2092,0.15,39,0,0,8.97E-10
2093,0.35,20,0,0,6.60E-06
2094,0.35,13,0,0,0.059843219
2095,0.05,0,0,0,159
2096,0,0,0,0,3714
2097,0,0,0,0,1196
2098,0,0,0,0,960.2045418
2099,0.15,0,0,0,0.671921689
2100,0.15,0,0,0,0.003347857
2101,0.35,5,0,0,2.89E-06
2102,0.35,51,0,0,1.12E-09
2103,0.15,115,0,0,1.99E-13
2104,0,189,0,0,2.93E-17
2105,0,111,0,0,2.42E-22
2106,0,49,0,0,4.20E-18
2107,0,15,0,0,6.47E-14
2108,0,10,0,0,7.90E-10
2109,0,3,0,0,7.10E-06
2110,0,2,0,0,0.082528095
2111,0.05,0,0,0,1212.670517
2112,0.15,0,0,0,13791
2113,0,0,0,0,3733
2114,0,0,0,0,3733
2115,0.15,30,0,0,9.25E-08
2116,0.35,20,0,0,0.000819227
2117,0.05,1,0,0,190.5155398
2118,0,2,0,0,3714
2119,0,0,0,0,1196
2120,0,0,0,0,693.7814153
2121,0.15,0,0,0,0.55283553
2122,0.35,1,0,0,0.000698171
2123,0.35,15,0,0,6.06E-07
2124,0.35,69,0,0,2.43E-09
2125,0.15,152,0,0,2.10E-12
2126,0,219,0,0,1.03E-15
2127,0.05,18,0,0,1213
2128,0,36,0,0,4.05E-11
2129,0.15,21,0,0,2.61E-07
2130,0.35,5,0,0,0.000556345
2131,0.05,0,0,0,4.60950942
2132,0,0,0,0,159
2133,0,0,0,0,7423
2134,0,0,1,0,3837
2135,0,0,0,0,3837
2136,0,0,0,0,3.963702643
2137,0.15,1,0,0,0.00098289
2138,0.35,11,0,0,1.46E-07
2139,0.35,40,0,0,3.02E-11
2140,0.15,90,0,0,4.04E-14
2141,0,140,0,0,2.63E-16
2142,0,187,0,0,3.45E-18
2143,0,205,0,0,1.35E-20
2144,0,174,0,0,4.65E-26
2145,0,54,0,0,1.01E-21
2146,0,22,0,0,2.16E-17
2147,0,18,0,0,4.57E-13
2148,0,13,0,0,9.40E-09
2149,0,2,0,0,0.000180977
2150,0,2,0,0,3.375246222
2151,0.15,1,0,0,13791
2152,0.15,0,0,0,13791
2153,0.05,0,0,0,3733
2154,0,0,0,0,3733
2155,0,33,0,0,4.60E-12
2156,0.15,31,0,0,6.16E-09
2157,0.35,15,0,0,3.68E-05
2158,0.35,5,0,0,0.207921132
2159,0.05,0,0,0,159
2160,0,0,1,0,159
2161,0,0,0,0,3837
2162,0,0,0,0,748.7383395
2163,0.15,0,0,0,0.129873835
2164,0.15,3,0,0,2.73E-05
2165,0.35,7,0,0,4.10E-08
2166,0.35,16,0,0,2.01E-10
2167,0.15,43,0,0,2.29E-12
2168,0.15,97,0,0,1.57E-14
2169,0.05,137,0,0,4.91E-17
2170,0,182,0,0,4.56E-20
2171,0,202,0,0,4.76E-23
2172,0,206,0,0,2.35E-30
2173,0,126,0,0,5.18E-26
2174,0,30,0,0,1.14E-21
2175,0,30,0,0,2.51E-17
2176,0,18,0,0,5.54E-13
2177,0,16,0,0,1.22E-08
2178,0,1,0,0,0.000268574
2179,0,1,0,0,5.91574526
2180,0.15,0,0,0,13791
2181,0.05,0,0,0,13791
2182,0,0,0,0,3733
2183,0,0,0,0,3733
2184,0,0,0,0,3733
2185,0,45,0,0,1.93E-11
2186,0.15,28,0,0,3.54E-08
2187,0.35,19,0,0,5.99E-06
2188,0.35,3,0,0,0.005879426
2189,0.05,1,0,0,31.42894378
2190,0,0,0,0,159
2191,0,0,0,0,159
2192,0,0,0,0,3837
2193,0,0,0,0,36.97529585
2194,0.15,0,0,0,0.055459733
2195,0.15,4,0,0,0.000177844
2196,0.35,6,0,0,1.28E-06
2197,0.35,7,0,0,1.69E-08
2198,0.35,28,0,0,5.73E-11
2199,0.15,58,0,0,6.23E-14
2200,0.15,113,0,0,6.11E-17
2201,0,152,0,0,9.59E-20
2202,0,189,0,0,4.71E-22
2203,0,190,0,0,1.84E-30
2204,0,133,0,0,3.91E-26
2205,0,65,0,0,8.20E-22
2206,0,54,0,0,1.69E-17
2207,0,31,0,0,3.37E-13
2208,0,10,0,0,6.74E-09
2209,0,3,0,0,0.000134467
2210,0,0,0,0,2.347600914
2211,0.15,0,0,0,13791
2212,0.15,0,0,0,13791
2213,0.05,0,0,0,13791
2214,0,0,0,0,3733
2215,0,0,0,0,3733
2216,0,48,0,0,1.14E-13
2217,0,42,0,0,3.88E-11
2218,0.15,39,0,0,2.40E-08
2219,0.35,21,0,0,2.63E-05
2220,0.35,10,0,0,0.046837932
2221,0.05,2,0,0,7.503579772
2222,0,0,0,0,1273
2223,0,0,0,0,1273
2224,0,0,0,0,3837
2225,0,0,0,0,3837
2226,0,0,0,0,179.1530322
2227,0,0,0,0,1.034319639
2228,0.15,2,0,0,0.010600433
2229,0.15,2,0,0,6.14E-05
2230,0.15,11,0,0,8.37E-08
2231,0.35,17,0,0,7.87E-11
2232,0.35,48,0,0,1.30E-13
2233,0.15,84,0,0,3.54E-16
2234,0,140,0,0,3.18E-18
2235,0,171,0,0,5.16E-31
2236,0,130,0,0,9.80E-27
2237,0,111,0,0,1.77E-22
2238,0,85,0,0,2.97E-18
2239,0,60,0,0,4.34E-14
2240,0,19,0,0,4.88E-10
2241,0,6,0,0,4.29E-06
2242,0,0,0,0,0.021330666
2243,0,0,0,0,26.6981177
2244,0.15,0,0,0,6271.472688
2245,0.05,0,0,0,664.0042028
2246,0,0,0,0,3733
2247,0,0,0,0,3733
2248,0,0,0,0,3733
2249,0,0,0,0,3733
2250,0,0,0,0,3837
2251,0,0,0,0,1835
2252,0,0,0,0,130.0473623
2253,0,0,0,0,0.237705297
2254,0.15,1,0,0,0.000341668
2255,0.35,4,0,0,1.81E-06
2256,0.35,10,0,0,1.63E-08
2257,0.15,32,0,0,1.90E-10
2258,0.05,75,0,0,2.17E-12
2259,0,124,0,0,2.43E-14
2260,0,133,0,0,4.62E-16
2261,0,193,0,0,1.08E-29
2262,0,152,0,0,2.34E-30
2263,0,208,0,0,8.00E-25
2264,0,134,0,0,1.15E-20
2265,0,89,0,0,1.39E-16
2266,0,16,0,0,1.22E-12
2267,0,4,0,0,8.13E-09
2268,0,1,0,0,0.000112537
2269,0.05,0,0,0,0.603903
2270,0.15,0,0,0,4826.947139
2271,0.05,0,0,0,13791
2272,0,0,0,0,100.539882
2273,0,0,0,0,337.4520678
2274,0,0,0,0,3733
2275,0,0,0,0,3733
2276,0,0,0,0,3733
2277,0,46,0,0,1.27E-10
2278,0.15,42,0,0,1.62E-09
2279,0.15,28,0,0,8.15E-09
2280,0.35,20,0,0,5.09E-05
2281,0.35,6,0,0,0.031817248
2282,0.05,2,0,0,36.03921735
2283,0,0,0,0,20030
2284,0,0,1,0,1273
2285,0,0,0,0,3837
2286,0,0,0,0,3837
2287,0,0,0,0,3837
2288,0,0,0,0,68.65772809
2289,0,0,0,0,0.216762797
2290,0.15,4,0,0,0.000101322
2291,0.15,4,0,0,1.76E-07
2292,0.35,10,0,0,3.05E-10
2293,0.35,24,0,0,2.40E-12
2294,0.15,71,0,0,2.32E-14
2295,0,119,0,0,2.91E-16
2296,0,187,0,0,5.70E-32
2297,0,145,0,0,8.01E-28
2298,0,173,0,0,9.77E-24
2299,0,121,0,0,9.67E-20
2300,0,95,0,0,8.35E-16
2301,0,21,0,0,4.77E-12
2302,0,5,0,0,2.91E-08
2303,0,0,0,0,0.000641925
2304,0,0,0,0,14.13934709
2305,0.15,0,0,0,13791
2306,0.05,0,0,0,5028.115217
2307,0,0,0,0,474.0940315
2308,0,0,0,0,3142.237733
2309,0,0,0,0,3733
2310,0,0,0,0,3733
2311,0,0,0,0,3733
2312,0,33,0,0,1.81E-06
2313,0,31,0,0,2.16E-05
2314,0.05,44,0,0,2.43E-05
2315,0.05,57,0,0,7.41E-06
2316,0.05,66,0,0,7.68E-05
2317,0,72,0,0,7.37E-05
2318,0,60,0,0,3.73E-05
2319,0,61,0,0,2.66E-06
2320,0.05,58,0,0,9.22E-09
2321,0.05,60,0,0,7.08E-08
2322,0,47,0,0,2.21E-06
2323,0.15,30,0,0,2.80E-06
2324,0.35,19,0,0,1.61E-05
2325,0.35,9,0,0,0.000179458
2326,0.35,5,0,0,0.104731001
2327,0.05,1,0,0,61.76222184
2328,0,0,0,0,20030
2329,0,0,0,0,20030
2330,0,0,0,0,1273
2331,0,24,0,0,0.000119946
2332,0.15,35,0,0,0.014573395
2333,0.15,26,0,0,0.464178085
2334,0.15,35,0,0,0.535818891
2335,0.15,41,0,0,0.046436563
2336,0.15,49,0,0,1.690793995
2337,0.15,52,0,0,1.49922165
2338,0.15,42,0,0,0.821631105
2339,0.15,41,0,0,0.012777645
2340,0.15,34,0,0,6.10E-06
2341,0.15,33,0,0,0.001196072
2342,0.35,19,0,0,0.037348961
2343,0.35,10,0,0,0.061588601
2344,0.35,3,0,0,0.141328196
2345,0.05,1,0,0,3.952820708
2346,0.05,0,0,0,444.0360802
2347,0,0,0,0,20030
2348,0,0,0,0,20030
2349,0,0,0,0,20030
2350,0,0,0,0,1835
2351,0,0,0,0,1835
2352,0,0,0,0,421.2514708
2353,0.15,0,0,0,1.418326575
2354,0.15,4,0,0,0.012244906
2355,0.35,7,0,0,0.000118679
2356,0.15,10,0,0,1.50E-06
2357,0.15,16,0,0,1.69E-08
2358,0.05,41,0,0,2.09E-10
2359,0,65,0,0,6.60E-12
2360,0,94,0,0,7.07E-13
2361,0,265,0,0,2.20E-25
2362,0,245,0,0,3.99E-26
2363,0,243,0,0,5.45E-24
2364,0,155,0,0,1.11E-19
2365,0,72,0,0,2.17E-15
2366,0,8,0,0,3.98E-11
2367,0,1,0,0,6.24E-07
2368,0,1,0,0,0.006251265
2369,0.05,1,0,0,24.47494201
2370,0.15,0,0,0,4259.864645
2371,0.05,0,0,0,9494.533439
2372,0,0,0,0,13791
2373,0,0,0,0,13791
2374,0,0,0,0,242.0323717
2375,0,0,0,0,2756.214554
2376,0,0,0,0,3733
2377,0,0,0,0,3733
2378,0,0,0,0,3733
2379,0,15,0,0,5.18E-06
2380,0.15,15,0,0,0.071250286
2381,0.15,14,0,0,135.9587444
2382,0.05,0,0,0,601
2383,0.05,0,0,0,601
2384,0.05,0,0,0,601
2385,0.05,0,0,0,284
2386,0.05,2,0,0,284
2387,0.05,2,0,0,284
2388,0.35,2,0,0,1.743763677
2389,0.35,2,0,0,0.035875621
2390,0.35,2,0,0,4.610866084
2391,0.05,0,0,0,153.713624
2392,0.05,0,0,0,335
2393,0.05,0,0,0,891
2394,0,0,0,0,891
2395,0,0,0,0,20030
2396,0,0,0,0,20030
2397,0,0,0,0,1835
2398,0,0,0,0,1835
2399,0,3,0,0,83.46605596
2400,0.15,5,0,0,0.971466133
2401,0.35,12,0,0,0.011175886
2402,0.15,11,0,0,0.000123718
2403,0.15,14,0,0,2.08E-06
2404,0.05,15,0,0,1.08E-07
2405,0.05,36,0,0,1.31E-08
2406,0,64,0,0,1.65E-09
2407,0,93,0,0,4.53E-11
2408,0,92,0,0,2.00E-13
2409,0,130,0,0,2.53E-16
2410,0,188,0,0,3.18E-19
2411,0,230,0,0,8.84E-19
2412,0,186,0,0,2.39E-18
2413,0,171,0,0,2.49E-18
2414,0,181,0,0,1.33E-18
2415,0,162,0,0,1.04E-18
2416,0,169,0,0,1.43E-19
2417,0,160,0,0,8.77E-21
2418,0,159,0,0,8.89E-21
2419,0,219,0,0,4.47E-21
2420,0,260,0,0,6.21E-22
2421,0,251,0,0,1.67E-23
2422,0,182,0,0,1.83E-19
2423,0,64,0,0,4.04E-15
2424,0,11,0,0,8.89E-11
2425,0,1,0,0,1.96E-06
2426,0,0,0,0,0.043124564
2427,0.05,0,0,0,949.8817322
2428,0.15,0,0,0,13791
2429,0.05,0,0,0,848.2360239
2430,0,0,0,0,1971.982152
2431,0,0,0,0,1794.632392
2432,0,0,0,0,68.96945713
2433,0,0,0,0,0.142658782
2434,0,0,0,0,1878.452313
2435,0,0,0,0,3733
2436,0,0,0,0,3733
2437,0,0,0,0,3733
2438,0,0,0,0,244
2439,0,0,0,0,244
2440,0,0,0,0,1156
2441,0.15,3,0,0,0.172912418
2442,0.05,2,0,0,601
2443,0,0,0,0,601
2444,0,0,0,0,601
2445,0,0,0,0,284
2446,0,0,0,0,284
2447,0,0,0,0,271
2448,0,0,0,0,231
2449,0.05,0,0,0,231
2450,0.05,0,0,0,335
2451,0,0,0,0,335
2452,0,0,0,0,891
2453,0,0,0,0,891
2454,0,0,0,0,1835
2455,0,0,1,0,1835
2456,0,2,0,0,1835
2457,0.15,6,0,0,85.12500748
2458,0.35,8,0,0,1.067424725
2459,0.35,6,0,0,0.025001629
2460,0.15,5,0,0,0.001647615
2461,0.05,13,0,0,0.000274224
2462,0.05,23,0,0,1.92E-05
2463,0,32,0,0,2.22E-07
2464,0,45,0,0,3.47E-10
2465,0,58,0,0,1.70E-13
2466,0,84,0,0,6.08E-15
2467,0,116,0,0,1.59E-14
2468,0,88,0,0,5.21E-14
2469,0,104,0,0,5.49E-14
2470,0,146,0,0,2.93E-14
2471,0,142,0,0,2.15E-14
2472,0,133,0,0,2.12E-15
2473,0,94,0,0,1.93E-16
2474,0,101,0,0,1.96E-16
2475,0,154,0,0,9.09E-17
2476,0,205,0,0,8.32E-18
2477,0,209,0,0,1.12E-19
2478,0,163,0,0,1.72E-19
2479,0,71,0,0,3.77E-15
2480,0,9,0,0,8.25E-11
2481,0,0,0,0,1.81E-06
2482,0,0,0,0,0.039537742
2483,0.15,0,0,0,865.5881708
2484,0.15,0,0,0,13791
2485,0.05,0,0,0,13791
2486,0,0,0,0,5.281628533
2487,0,0,0,0,0.081476185
2488,0,0,0,0,0.011288062
2489,0,0,0,0,0.085082922
2490,0,0,0,0,1850.261591
2491,0,0,0,0,3733
2492,0,0,0,0,3733
2493,0,0,0,0,5307
2494,0,0,0,0,244
2495,0,0,0,0,9.843776027
2496,0,0,0,0,33.43066096
2497,0,0,0,0,1156
2498,0,0,0,0,1156
2499,0,0,0,0,231
2500,0,0,0,0,335
2501,0,0,0,0,1835
2502,0,0,0,0,1835
2503,0,3,0,0,1835
2504,0.05,2,0,0,346.8450319
2505,0.35,3,0,0,30.249375
2506,0.35,6,0,0,5.736300712
2507,0.35,6,0,0,0.231440656
2508,0.05,5,0,0,0.000471217
2509,0.05,6,0,0,1.81E-07
2510,0,8,0,0,1.08E-10
2511,0,9,0,0,1.15E-10
2512,0,17,0,0,2.49E-10
2513,0,11,0,0,1.13E-09
2514,0,15,0,0,1.21E-09
2515,0,11,0,0,6.46E-10
2516,0,12,0,0,4.25E-10
2517,0.05,8,0,0,2.49E-11
2518,0.05,9,0,0,4.22E-12
2519,0.05,10,0,0,4.32E-12
2520,0.05,32,0,0,1.79E-12
2521,0,86,0,0,8.54E-14
2522,0,136,0,0,5.24E-16
2523,0,132,0,0,9.99E-19
2524,0,80,0,0,1.17E-15
2525,0,22,0,0,1.85E-11
2526,0,2,0,0,2.24E-07
2527,0,0,0,0,0.001388766
2528,0.05,0,0,0,4.401366022
2529,0.15,0,0,0,2105.959638
2530,0.15,0,0,0,3284.7883
2531,0.05,0,0,0,22.01364491
2532,0,0,0,0,12.4211911
2533,0,0,0,0,0.008443634
2534,0,0,0,0,0.008098124
2535,0,0,0,0,175.7600806
2536,0,0,0,0,3733
2537,0,0,0,0,2226.572853
2538,0,0,0,0,5307
2539,0,0,0,0,5307
2540,0,0,0,0,192.7139698
2541,0,0,0,0,334.0227009
2542,0,0,0,0,1156
2543,0,0,0,0,421
2544,0,0,0,0,421
2545,0,0,0,0,2110
2546,0,0,0,0,2110
2547,0,2,0,0,2110
2548,0,0,0,0,2110
2549,0,0,0,0,632
2550,0,4,0,0,632
2551,0,5,0,0,632
2552,0.05,4,0,0,632
2553,0.05,1,0,0,632
2554,0.35,1,0,0,30.41644433
2555,0.05,1,0,0,0.001380904
2556,0,8,0,0,6.27E-08
2557,0,42,0,0,7.08E-18
2558,0,12,0,0,7.74E-14
2559,0,0,0,0,5.43E-10
2560,0.05,0,0,0,1.46E-06
2561,0.15,0,0,0,0.000388777
2562,0.15,0,0,0,0.001248175
2563,0.05,0,0,0,0.000815587
2564,0,0,0,0,8.10E-06
2565,0,0,0,0,4.50E-09
2566,0,0,0,0,1.91E-07
2567,0,0,0,0,0.000582294
2568,0,0,0,0,3.154768708
2569,0,0,0,0,1943.235811
2570,0,0,0,0,13791
2571,0,0,0,0,13791
2572,0,0,0,0,1060
2573,0.15,1,0,0,50.15349421
2574,0.05,1,0,0,0.002276965
2575,0,13,0,0,1.03E-07
2576,0,0,0,0,3.59E-05
2577,0.05,0,0,0,0.167913
2578,0.15,0,0,0,345.8128491
2579,0.05,0,0,0,13791
2580,0,0,0,0,13791
2581,0,0,0,0,24.68198152
2582,0,0,0,0,9.380194369
2583,0,0,0,0,13791
2584,0,0,0,0,13791
2585,0,2,1,0,6027
2586,0.15,5,0,0,50.90461961
2587,0.05,85,0,0,0.00234379
2588,0,0,0,0,1835
2589,0,0,0,0,1835
2590,0,2,0,0,1835
2591,0,1,0,0,1835
2592,0.15,4,0,0,640.0021875
2593,0.35,6,0,0,0.095011934
2594,0.35,8,0,0,4.10E-05
2595,0.05,6,0,0,2.14E-06
2596,0.05,5,0,0,2.18E-06
2597,0.05,14,0,0,1.22E-05
2598,0.05,12,0,0,2.41E-05
2599,0.05,20,0,0,2.66E-05
2600,0.05,19,0,0,1.42E-05
2601,0.15,28,0,0,7.43E-06
2602,0.15,32,0,0,2.07E-07
2603,0.15,26,0,0,9.20E-08
2604,0.15,18,0,0,9.50E-08
2605,0.05,7,0,0,3.22E-08
2606,0.05,16,0,0,5.22E-10
2607,0,49,0,0,1.38E-12
2608,0,81,0,0,4.43E-17
2609,0,43,0,0,3.03E-13
2610,0,14,0,0,1.38E-09
2611,0,1,0,0,3.24E-06
